hhid,netnum_001,brand,shpnet,clrnet,netcampaign,netid,placenet,slplace,slpundr,nslpundr,nslpundrspec,usdnet,usdnet/1,usdnet/2,usdnet/3,usdnet/4,usdnet/5,usdweek,everwash,ever6wash,washsoap,netdry,holesever,hwholes,hwholes/1,hwholes/2,hwholes/3,hwholes/4,hwholes/5,hwholes/6,hwholes/7,numhole1,numhole2,numhole3,numhole4,numrpr,prtrprs,netmodfy,hnetmodfy,spfymodfy,_index,_parent_table_name,_parent_index,_submission__id,_submission__uuid,_submission__submission_time,_submission__validation_status,_submission__notes,_submission__status,_submission__submitted_by,_submission___version__,_submission__tags
12220511,1,PermaNet 3.0,Rectangular,White sides with blue top,November,GP061,Hanging loose over sleeping place,Bed frame (finished),Yes,,,Adult Young child (1-4 yrs) Infant (<1 yr),1.0,1.0,0.0,0.0,1.0,Every night (7 nights),Yes,5,Soap,Outside bush or fence,Yes,Rats or mice Pulled and tore,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,No,,,466,Vestagaard LLIN Durability Survey,270,479220321,b87e8d17-a501-48df-ac91-3badf8598ff9,2025-05-14 16:47:19,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12220519,1,PermaNet 3.0,Rectangular,White sides with blue top,November,GP062,Hanging and folded up or tied,Reed mat,Yes,,,Young child (1-4 yrs) Infant (<1 yr),1.0,1.0,0.0,0.0,0.0,Every night (7 nights),Yes,2,Soap,Outside bush or fence,Yes,Rats or mice Pulled and tore Torn on object,1.0,1.0,0.0,1.0,0.0,0.0,0.0,53.0,30.0,12.0,1.0,0.0,0.0,Yes,Shape was changed,,467,Vestagaard LLIN Durability Survey,271,479220329,e3def6e4-72a1-49a3-89c7-373765f06d4c,2025-05-14 16:47:19,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12220525,1,PermaNet 3.0,Rectangular,White sides with blue top,November,GP063,Hanging loose over sleeping place,Bed frame (sticks),Yes,,,Adolescent (10-19),0.0,0.0,0.0,1.0,0.0,Every night (7 nights),Yes,5,Soap,Outside under shed,Yes,Rats or mice,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,No,,,468,Vestagaard LLIN Durability Survey,272,479220342,430084ca-c7a0-43ce-b09e-eed12a5e55e9,2025-05-14 16:47:20,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12220525,2,PermaNet 3.0,Rectangular,White sides with blue top,November,GP064,Hanging loose over sleeping place,Bed frame (finished),Yes,,,Adult,0.0,0.0,0.0,0.0,1.0,Every night (7 nights),No,,,,No,,,,,,,,,,,,,,,No,,,469,Vestagaard LLIN Durability Survey,272,479220342,430084ca-c7a0-43ce-b09e-eed12a5e55e9,2025-05-14 16:47:20,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12220520,1,PermaNet 3.0,Rectangular,White sides with blue top,November,GP065,Hanging loose over sleeping place,Bed frame (finished),Yes,,,Adult,0.0,0.0,0.0,0.0,1.0,Every night (7 nights),Yes,2,Soap,Outside on line,Yes,Rats or mice Torn on object,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,No,,,470,Vestagaard LLIN Durability Survey,273,479220355,bf712b2b-20e6-4f55-9c34-2ac397c4b4d4,2025-05-14 16:47:21,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12220520,2,PermaNet 3.0,Rectangular,White sides with blue top,November,GP066,Hanging and folded up or tied,Bed frame (sticks),Yes,,,Adolescent (10-19),0.0,0.0,0.0,1.0,0.0,Every night (7 nights),Yes,2,Soap,Outside on line,Yes,Rats or mice Torn on object Pulled and tore,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,No,,,471,Vestagaard LLIN Durability Survey,273,479220355,bf712b2b-20e6-4f55-9c34-2ac397c4b4d4,2025-05-14 16:47:21,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12220520,3,PermaNet 3.0,Rectangular,White sides with blue top,November,GP067,Hanging and folded up or tied,Reed mat,Yes,,,Older child (5-9 yrs) Young child (1-4 yrs),0.0,1.0,1.0,0.0,0.0,Every night (7 nights),Yes,2,Soap,Outside on line,Yes,Rats or mice Torn on object Pulled and tore,1.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,No,,,472,Vestagaard LLIN Durability Survey,273,479220355,bf712b2b-20e6-4f55-9c34-2ac397c4b4d4,2025-05-14 16:47:21,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12220520,4,PermaNet 3.0,Rectangular,White sides with blue top,November,GP068,Hanging and folded up or tied,Bed frame (sticks),Yes,,,Young child (1-4 yrs) Infant (<1 yr),1.0,1.0,0.0,0.0,0.0,Every night (7 nights),Yes,2,Soap,Outside on line,Yes,Rats or mice Pulled and tore Torn on object,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,1.0,0.0,No,,,473,Vestagaard LLIN Durability Survey,273,479220355,bf712b2b-20e6-4f55-9c34-2ac397c4b4d4,2025-05-14 16:47:21,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12220505,1,PermaNet 3.0,Rectangular,White sides with blue top,November,GP069,Hanging loose over sleeping place,Bed frame (sticks),Yes,,,Adolescent (10-19) Older child (5-9 yrs),0.0,0.0,1.0,1.0,0.0,Every night (7 nights),Yes,4,Soap,Outside under shed,Yes,Rats or mice Pulled and tore Torn on object,1.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,5.0,0.0,0.0,0.0,0.0,No,,,474,Vestagaard LLIN Durability Survey,274,479220359,622d13b0-6b87-4288-bc61-5a31b7e67654,2025-05-14 16:47:22,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12220505,2,PermaNet 3.0,Rectangular,White sides with blue top,November,GP070,Hanging and folded up or tied,Bed frame (sticks),Yes,,,Older child (5-9 yrs) Young child (1-4 yrs),0.0,1.0,1.0,0.0,0.0,Every night (7 nights),Yes,4,Soap,Outside under shed,Yes,Rats or mice Pulled and tore Torn on object,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,No,,,475,Vestagaard LLIN Durability Survey,274,479220359,622d13b0-6b87-4288-bc61-5a31b7e67654,2025-05-14 16:47:22,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12220501,1,PermaNet 3.0,Rectangular,White sides with blue top,November,GP071,Hanging loose over sleeping place,Bed frame (sticks),Yes,,,Adolescent (10-19),0.0,0.0,0.0,1.0,0.0,Every night (7 nights),Yes,4,Soap,Outside on line,Yes,Rats or mice Torn on object Pulled and tore,1.0,1.0,0.0,1.0,0.0,0.0,0.0,33.0,24.0,1.0,0.0,0.0,2.0,No,,,476,Vestagaard LLIN Durability Survey,275,479220384,738ff387-8da3-41ac-84fe-2c5ed5f78c24,2025-05-14 16:47:23,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12220501,2,PermaNet 3.0,Rectangular,White sides with blue top,November,GP072,Hanging and folded up or tied,Bed frame (sticks),Yes,,,Older child (5-9 yrs) Adolescent (10-19),0.0,0.0,1.0,1.0,0.0,Every night (7 nights),Yes,3,Soap,Outside on line,Yes,Torn on object Pulled and tore Rats or mice,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,13.0,0.0,1.0,0.0,0.0,No,,,477,Vestagaard LLIN Durability Survey,275,479220384,738ff387-8da3-41ac-84fe-2c5ed5f78c24,2025-05-14 16:47:23,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12220501,3,PermaNet 3.0,Rectangular,White sides with blue top,November,GP073,Hanging loose over sleeping place,Bed frame (finished),Yes,,,Adult Young child (1-4 yrs),0.0,1.0,0.0,0.0,1.0,Every night (7 nights),Yes,3,Soap,Outside on line,No,,,,,,,,,,,,,,,No,,,478,Vestagaard LLIN Durability Survey,275,479220384,738ff387-8da3-41ac-84fe-2c5ed5f78c24,2025-05-14 16:47:23,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12220521,1,PermaNet 3.0,Rectangular,White sides with blue top,November,GP074,Hanging loose over sleeping place,Bed frame (finished),Yes,,,Adult,0.0,0.0,0.0,0.0,1.0,Every night (7 nights),Yes,2,Soap,Outside on line,Yes,Rats or mice,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,No,,,479,Vestagaard LLIN Durability Survey,276,479220397,9ec9f6be-ece4-449a-91af-7e62644ff200,2025-05-14 16:47:24,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12220521,2,PermaNet 3.0,Rectangular,White sides with blue top,November,GP075,Hanging loose over sleeping place,Bed frame (sticks),Yes,,,Adolescent (10-19) Older child (5-9 yrs),0.0,0.0,1.0,1.0,0.0,Every night (7 nights),Yes,3,Soap,Outside on line,Yes,Rats or mice Torn on object,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,No,,,480,Vestagaard LLIN Durability Survey,276,479220397,9ec9f6be-ece4-449a-91af-7e62644ff200,2025-05-14 16:47:24,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12220524,1,PermaNet 3.0,Rectangular,White sides with blue top,November,GP076,Hanging and folded up or tied,Bed frame (finished),Yes,,,Infant (<1 yr) Adult,1.0,0.0,0.0,0.0,1.0,Every night (7 nights),Yes,3,Soap,Outside on line,Yes,Rats or mice Torn on object,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,No,,,481,Vestagaard LLIN Durability Survey,277,479220410,4e9ac8b1-fe1e-4c54-b698-210d0434344b,2025-05-14 16:47:25,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12221314,1,PermaNet 3.0,Rectangular,White sides with blue top,November,GP142,Hanging and folded up or tied,Bed frame (finished),Yes,,,Adult,0.0,0.0,0.0,0.0,1.0,Every night (7 nights),Yes,2,Soap,Outside bush or fence,No,,,,,,,,,,,,,,,No,,,482,Vestagaard LLIN Durability Survey,278,479221562,5a83b5b7-97a4-4942-b179-81b1c2e1df8b,2025-05-14 16:49:04,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12221306,1,PermaNet 3.0,Rectangular,White sides with blue top,November,GP143,Hanging and folded up or tied,Bed frame (finished),Yes,,,Adult,0.0,0.0,0.0,0.0,1.0,Every night (7 nights),Yes,1,Soap,Outside bush or fence,No,,,,,,,,,,,,,,,No,,,483,Vestagaard LLIN Durability Survey,279,479221569,d1d58224-6e19-4122-b21e-a707d8f11d33,2025-05-14 16:49:05,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12221306,2,PermaNet 3.0,Rectangular,White sides with blue top,November,GP144,Hanging loose over sleeping place,Bed frame (sticks),Yes,,,Adult,0.0,0.0,0.0,0.0,1.0,Every night (7 nights),Yes,1,Soap,Outside bush or fence,Yes,Torn on object,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,,484,Vestagaard LLIN Durability Survey,279,479221569,d1d58224-6e19-4122-b21e-a707d8f11d33,2025-05-14 16:49:05,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12221309,1,PermaNet 3.0,Rectangular,White sides with blue top,November,GP145,Hanging and folded up or tied,Bed frame (finished),Yes,,,Infant (<1 yr) Adult,1.0,0.0,0.0,0.0,1.0,Every night (7 nights),Yes,4,Soap,Outside bush or fence,Yes,Torn on object,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,,,485,Vestagaard LLIN Durability Survey,280,479221582,cf944669-f22e-4b6b-8e75-f995d3455eaf,2025-05-14 16:49:05,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12221309,2,PermaNet 3.0,Rectangular,White sides with blue top,November,GP146,Hanging and folded up or tied,Reed mat,Yes,,,Adolescent (10-19),0.0,0.0,0.0,1.0,0.0,Every night (7 nights),Yes,3,Soap,Outside bush or fence,Yes,Pulled and tore Torn on object,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,No,,,486,Vestagaard LLIN Durability Survey,280,479221582,cf944669-f22e-4b6b-8e75-f995d3455eaf,2025-05-14 16:49:05,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12221309,3,PermaNet 3.0,Rectangular,White sides with blue top,November,GP147,Hanging and folded up or tied,Reed mat,Yes,,,Adult,0.0,0.0,0.0,0.0,1.0,Every night (7 nights),Yes,3,Soap,Outside bush or fence,Yes,Pulled and tore,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,No,,,487,Vestagaard LLIN Durability Survey,280,479221582,cf944669-f22e-4b6b-8e75-f995d3455eaf,2025-05-14 16:49:05,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12221312,1,PermaNet 3.0,Rectangular,White sides with blue top,November,GP148,Hanging and folded up or tied,Foam mattress,Yes,,,Adult,0.0,0.0,0.0,0.0,1.0,Every night (7 nights),Yes,1,Soap,Outside under shed,No,,,,,,,,,,,,,,,No,,,488,Vestagaard LLIN Durability Survey,281,479221587,5e653b93-8076-445d-b6e5-d204d32325c8,2025-05-14 16:49:06,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12221312,2,PermaNet 3.0,Rectangular,White sides with blue top,November,GP149,Hanging and folded up or tied,Foam mattress,Yes,,,Adult,0.0,0.0,0.0,0.0,1.0,Every night (7 nights),No,,,,No,,,,,,,,,,,,,,,No,,,489,Vestagaard LLIN Durability Survey,281,479221587,5e653b93-8076-445d-b6e5-d204d32325c8,2025-05-14 16:49:06,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12221318,1,PermaNet 3.0,Rectangular,White sides with blue top,November,GP150,Hanging and folded up or tied,Reed mat,Yes,,,Adult,0.0,0.0,0.0,0.0,1.0,Every night (7 nights),Yes,4,Soap,Outside on line,No,,,,,,,,,,,,,,,No,,,490,Vestagaard LLIN Durability Survey,282,479221597,0d51a56d-52a8-4673-8277-52f9788e1f35,2025-05-14 16:49:07,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12221307,1,PermaNet 3.0,Rectangular,White sides with blue top,November,GP151,Hanging and folded up or tied,Reed mat,Yes,,,Adult,0.0,0.0,0.0,0.0,1.0,Every night (7 nights),Yes,2,Soap,Outside on line,No,,,,,,,,,,,,,,,No,,,491,Vestagaard LLIN Durability Survey,283,479221607,3cdd4f83-85de-4846-9f09-d8706416b08a,2025-05-14 16:49:08,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12221307,2,PermaNet 3.0,Rectangular,White sides with blue top,November,GP152,Hanging and folded up or tied,Reed mat,Yes,,,Older child (5-9 yrs),0.0,0.0,1.0,0.0,0.0,Every night (7 nights),Yes,2,Soap,Outside on line,Yes,Torn on object,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,No,,,492,Vestagaard LLIN Durability Survey,283,479221607,3cdd4f83-85de-4846-9f09-d8706416b08a,2025-05-14 16:49:08,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12221311,1,PermaNet 3.0,Rectangular,White sides with blue top,November,GP153,Hanging loose over sleeping place,Reed mat,Yes,,,Older child (5-9 yrs),0.0,0.0,1.0,0.0,0.0,Every night (7 nights),Yes,3,Soap,Outside on line,Yes,Torn on object Rats or mice,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,No,,,493,Vestagaard LLIN Durability Survey,284,479221612,374263b7-b665-436b-9d09-ca9228a05b62,2025-05-14 16:49:08,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12221311,2,PermaNet 3.0,Rectangular,White sides with blue top,November,GP154,Hanging and folded up or tied,Bed frame (finished),Yes,,,Adult Young child (1-4 yrs),0.0,1.0,0.0,0.0,1.0,Every night (7 nights),Yes,3,Soap,Outside on line,Yes,Torn on object,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,No,,,494,Vestagaard LLIN Durability Survey,284,479221612,374263b7-b665-436b-9d09-ca9228a05b62,2025-05-14 16:49:08,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12221313,1,PermaNet 3.0,Rectangular,White sides with blue top,November,GP155,Hanging and folded up or tied,Foam mattress,Yes,,,Adolescent (10-19) Older child (5-9 yrs),0.0,0.0,1.0,1.0,0.0,Every night (7 nights),Yes,2,Soap,Outside on line,Yes,Torn on object,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,3.0,0.0,0.0,0.0,No,,,495,Vestagaard LLIN Durability Survey,285,479221625,b46c081b-c2a2-48cd-9742-8a5177252283,2025-05-14 16:49:09,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12221313,2,PermaNet 3.0,Rectangular,White sides with blue top,November,GP156,Hanging and folded up or tied,Bed frame (finished),Yes,,,Infant (<1 yr) Adult,1.0,0.0,0.0,0.0,1.0,Every night (7 nights),No,,,,No,,,,,,,,,,,,,,,No,,,496,Vestagaard LLIN Durability Survey,285,479221625,b46c081b-c2a2-48cd-9742-8a5177252283,2025-05-14 16:49:09,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12221302,1,PermaNet 3.0,Rectangular,White sides with blue top,November,GP126,Hanging and folded up or tied,Foam mattress,Yes,,,Older child (5-9 yrs),0.0,0.0,1.0,0.0,0.0,Every night (7 nights),Yes,4,Soap,Outside under shed,Yes,Pulled and tore Torn on object,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,,497,Vestagaard LLIN Durability Survey,286,479221629,29de0a1c-359a-4c6c-8eaa-ceba28cbbd6b,2025-05-14 16:49:09,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12221302,2,PermaNet 3.0,Rectangular,White sides with blue top,November,GP127,Hanging and folded up or tied,Bed frame (finished),Yes,,,Adult,0.0,0.0,0.0,0.0,1.0,Every night (7 nights),Yes,4,Soap,Outside under shed,No,,,,,,,,,,,,,,,No,,,498,Vestagaard LLIN Durability Survey,286,479221629,29de0a1c-359a-4c6c-8eaa-ceba28cbbd6b,2025-05-14 16:49:09,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12221310,1,PermaNet 3.0,Rectangular,White sides with blue top,November,GP128,Hanging and folded up or tied,Reed mat,Yes,,,Older child (5-9 yrs) Young child (1-4 yrs),0.0,1.0,1.0,0.0,0.0,Every night (7 nights),No,,,,No,,,,,,,,,,,,,,,No,,,499,Vestagaard LLIN Durability Survey,287,479221640,98f9f625-a8bb-4079-ae86-0e406cd2c5e2,2025-05-14 16:49:10,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12221310,2,PermaNet 3.0,Rectangular,White sides with blue top,November,GP129,Hanging and folded up or tied,Bed frame (finished),Yes,,,Infant (<1 yr) Adult,1.0,0.0,0.0,0.0,1.0,Every night (7 nights),Yes,3,Soap,Outside on line,Yes,Torn on object Pulled and tore,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,No,,,500,Vestagaard LLIN Durability Survey,287,479221640,98f9f625-a8bb-4079-ae86-0e406cd2c5e2,2025-05-14 16:49:10,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12221310,3,PermaNet 3.0,Rectangular,White sides with blue top,November,GP130,Stored away unpacked,Bed frame (finished),No,Other,Other nets are there ,,,,,,,Not used last week,Yes,4,Soap,Outside on line,No,,,,,,,,,,,,,,,No,,,501,Vestagaard LLIN Durability Survey,287,479221640,98f9f625-a8bb-4079-ae86-0e406cd2c5e2,2025-05-14 16:49:10,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12221316,1,PermaNet 3.0,Rectangular,White sides with blue top,November,GP131,Hanging and folded up or tied,Reed mat,Yes,,,Adult,0.0,0.0,0.0,0.0,1.0,Every night (7 nights),No,,,,Yes,Torn on object,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,No,,,502,Vestagaard LLIN Durability Survey,288,479221648,6ec1a326-d301-4819-b8e7-4d8ec694f953,2025-05-14 16:49:11,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12221316,2,PermaNet 3.0,Rectangular,White sides with blue top,November,GP132,Hanging and folded up or tied,Reed mat,Yes,,,Adult,0.0,0.0,0.0,0.0,1.0,Every night (7 nights),Yes,2,Soap,Outside on line,Yes,Torn on object Pulled and tore Rats or mice,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,No,,,503,Vestagaard LLIN Durability Survey,288,479221648,6ec1a326-d301-4819-b8e7-4d8ec694f953,2025-05-14 16:49:11,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12221316,3,PermaNet 3.0,Rectangular,White sides with blue top,November,GP133,Hanging and folded up or tied,Reed mat,Yes,,,Adult,0.0,0.0,0.0,0.0,1.0,Every night (7 nights),Yes,2,Soap,Outside on line,Yes,Torn on object Pulled and tore,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,No,,,504,Vestagaard LLIN Durability Survey,288,479221648,6ec1a326-d301-4819-b8e7-4d8ec694f953,2025-05-14 16:49:11,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12221303,1,PermaNet 3.0,Rectangular,White sides with blue top,November,GP134,Hanging loose over sleeping place,Bed frame (finished),Yes,,,Adult,0.0,0.0,0.0,0.0,1.0,Every night (7 nights),Yes,2,Soap,Outside on line,No,,,,,,,,,,,,,,,No,,,505,Vestagaard LLIN Durability Survey,289,479221667,94f11823-12a2-4fed-b613-f692e33465eb,2025-05-14 16:49:11,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12221303,2,PermaNet 3.0,Rectangular,White sides with blue top,November,GP135,Hanging loose over sleeping place,Reed mat,Yes,,,Young child (1-4 yrs),0.0,1.0,0.0,0.0,0.0,Every night (7 nights),Yes,2,Soap,Outside on line,No,,,,,,,,,,,,,,,No,,,506,Vestagaard LLIN Durability Survey,289,479221667,94f11823-12a2-4fed-b613-f692e33465eb,2025-05-14 16:49:11,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12221303,3,PermaNet 3.0,Rectangular,White sides with blue top,November,GP136,Stored away unpacked,Foam mattress,No,Other,Normally used for visitors ,,,,,,,Not used last week,Yes,1,Soap,Outside on line,No,,,,,,,,,,,,,,,No,,,507,Vestagaard LLIN Durability Survey,289,479221667,94f11823-12a2-4fed-b613-f692e33465eb,2025-05-14 16:49:11,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12221304,1,PermaNet 3.0,Rectangular,White sides with blue top,November,GP136,Hanging loose over sleeping place,Bed frame (sticks),Yes,,,Adolescent (10-19),0.0,0.0,0.0,1.0,0.0,Every night (7 nights),Yes,2,Soap,Outside on line,Yes,Pulled and tore Torn on object,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,No,,,508,Vestagaard LLIN Durability Survey,290,479221676,24eb5a75-a68a-449e-9105-69a90cf9417e,2025-05-14 16:49:12,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12221304,2,PermaNet 3.0,Rectangular,White sides with blue top,November,GP137,Hanging and folded up or tied,Bed frame (finished),Yes,,,Adolescent (10-19) Infant (<1 yr),1.0,0.0,0.0,1.0,0.0,Every night (7 nights),Yes,3,Soap,Outside on line,Yes,Torn on object,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,,509,Vestagaard LLIN Durability Survey,290,479221676,24eb5a75-a68a-449e-9105-69a90cf9417e,2025-05-14 16:49:12,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12221301,1,PermaNet 3.0,Rectangular,White sides with blue top,November,GP138,Hanging and folded up or tied,Reed mat,Yes,,,Older child (5-9 yrs),0.0,0.0,1.0,0.0,0.0,Every night (7 nights),Yes,4,Soap,Outside bush or fence,Yes,Torn on object Pulled and tore,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,1.0,0.0,0.0,0.0,No,,,510,Vestagaard LLIN Durability Survey,291,479221686,f0d24857-6ab9-411d-a70b-16f4c7d7a40f,2025-05-14 16:49:13,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12221301,2,PermaNet 3.0,Rectangular,White sides with blue top,November,GP139,Hanging and folded up or tied,Foam mattress,Yes,,,Adult,0.0,0.0,0.0,0.0,1.0,Every night (7 nights),Yes,3,Soap,Outside bush or fence,Yes,Torn on object,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,,,511,Vestagaard LLIN Durability Survey,291,479221686,f0d24857-6ab9-411d-a70b-16f4c7d7a40f,2025-05-14 16:49:13,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12221308,1,PermaNet 3.0,Rectangular,White sides with blue top,November,GP140,Hanging and folded up or tied,Bed frame (finished),Yes,,,Adult,0.0,0.0,0.0,0.0,1.0,Every night (7 nights),Yes,3,Soap,Outside on line,No,,,,,,,,,,,,,,,No,,,512,Vestagaard LLIN Durability Survey,292,479221693,38bde6b2-9d47-4362-9c7b-dd2f612afa9d,2025-05-14 16:49:13,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12221308,2,PermaNet 3.0,Rectangular,White sides with blue top,November,GP141,Hanging and folded up or tied,Reed mat,Yes,,,Adolescent (10-19),0.0,0.0,0.0,1.0,0.0,Every night (7 nights),Yes,3,Soap,Outside on line,Yes,Torn on object,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,No,,,513,Vestagaard LLIN Durability Survey,292,479221693,38bde6b2-9d47-4362-9c7b-dd2f612afa9d,2025-05-14 16:49:13,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
12220818,1,PermaNet 3.0,Rectangular,White sides with blue top,November,GP221,Hanging and folded up or tied,Foam mattress,Yes,,,Infant (<1 yr) Adult,1.0,0.0,0.0,0.0,1.0,Every night (7 nights),Yes,4,Soap,Outside on line,Yes,Torn on object,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,No,,,514,Vestagaard LLIN Durability Survey,293,479246029,3b651d98-21f9-478b-a090-68ef515fe9de,2025-05-14 17:28:24,,,submitted_via_web,llindurability,vzKgTRHMJwudUuMQ4eAMcs,
